Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
The Book Thief,2013,['Drama'],7.496,4437,19000000,76586316,203833
Insidious: Chapter 2,2013,"['Horror', 'Thriller']",6.681,4423,5000000,161921515,91586
The Internship,2013,['Comedy'],6.241,4342,58000000,44000000,116741
2 Guns,2013,"['Action', 'Comedy', 'Crime']",6.538,4341,61000000,131940411,136400
Mama,2013,['Horror'],6.283,4300,15000000,146428180,132232
Riddick,2013,"['Science Fiction', 'Action', 'Thriller']",6.336,4271,38000000,98337295,87421
RED 2,2013,"['Action', 'Comedy', 'Crime', 'Thriller']",6.529,4190,84000000,148075565,146216
R.I.P.D.,2013,"['Fantasy', 'Action', 'Comedy']",5.85,4171,130000000,61600000,49524
Gangster Squad,2013,"['Crime', 'Drama', 'Action', 'Thriller']",6.376,4141,60000000,105200000,82682
The Heat,2013,"['Action', 'Comedy', 'Crime']",6.594,4072,43000000,158674180,136795
The Host,2013,"['Action', 'Adventure', 'Science Fiction']",6.287,4001,44000000,63300000,72710
47 Ronin,2013,"['Drama', 'Action', 'Fantasy']",6.199,4001,175000000,151783839,64686
Spring Breakers,2013,"['Drama', 'Crime']",5.247,3956,5000000,32016127,122081
Homefront,2013,"['Action', 'Thriller']",6.94,3681,22000000,51695362,204082
Turbo,2013,"['Animation', 'Family']",6.266,3580,135000000,282570682,77950
Blue Jasmine,2013,['Drama'],6.982,3549,18000000,99104804,160588
Nymphomaniac: Vol. I,2013,['Drama'],6.842,3532,2350000,13545832,258216
Identity Thief,2013,"['Comedy', 'Crime']",5.854,3432,35000000,173965010,109431
Saving Mr. Banks,2013,"['Comedy', 'Drama', 'History']",7.346,3402,35000000,112544580,140823
Cloudy with a Chance of Meatballs 2,2013,"['Animation', 'Family', 'Comedy']",6.45,3380,78000000,248384621,109451
The Great Beauty,2013,['Drama'],7.506,3225,9200000,24930592,179144
The Wind Rises,2013,"['Drama', 'Animation', 'Romance', 'War', 'History']",7.8,3214,30000000,117932401,149870
Side Effects,2013,"['Thriller', 'Crime', 'Drama']",6.6,3209,30000000,63414135,109421
Parker,2013,"['Action', 'Crime']",6.074,3170,35000000,46216641,119283
The Bling Ring,2013,"['Drama', 'Crime']",5.427,3096,15000000,19145732,96936
Nymphomaniac: Vol. II,2013,"['Drama', 'Mystery']",6.71,3041,2350000,4934725,249397
The Family,2013,"['Crime', 'Comedy', 'Action']",6.366,3020,30000000,36894225,112205
The Call,2013,"['Crime', 'Thriller']",6.795,2973,13000000,68572378,158011
The Butler,2013,['Drama'],7.334,2963,25000000,177313795,132363
The Best Offer,2013,"['Drama', 'Romance', 'Crime']",7.804,2962,13500000,19255873,152742
The Spectacular Now,2013,"['Comedy', 'Drama', 'Romance']",6.673,2956,2500000,6854611,157386
Mud,2013,['Drama'],7.062,2954,10000000,32613173,103731
Scary Movie 5,2013,['Comedy'],4.806,2912,20000000,78613981,4258
Beautiful Creatures,2013,"['Fantasy', 'Drama', 'Romance']",6.038,2901,60000000,60052138,109491
The Last Stand,2013,"['Action', 'Crime', 'Thriller']",6.08,2875,30000000,0,76640
Epic,2013,"['Animation', 'Adventure', 'Family', 'Fantasy']",6.543,2850,100000000,268426634,116711
Inside Llewyn Davis,2013,"['Drama', 'Music']",7.194,2821,11000000,32935319,86829
Anchorman 2: The Legend Continues,2013,['Comedy'],6.136,2708,50000000,173700000,109443
You're Next,2013,"['Horror', 'Thriller', 'Mystery']",6.6,2599,1000000,14347000,83899
Before Midnight,2013,"['Romance', 'Drama']",7.503,2576,3000000,11176469,132344
Jobs,2013,"['Drama', 'History']",6.123,2532,12000000,42100000,115782
Interstellar,2014,"['Adventure', 'Drama', 'Science Fiction']",8.462,38251,165000000,746606706,157336
Guardians of the Galaxy,2014,"['Action', 'Science Fiction', 'Adventure']",7.905,29029,170000000,772776600,118340
John Wick,2014,"['Action', 'Thriller']",7.452,20194,20000000,88761661,245891
Captain America: The Winter Soldier,2014,"['Action', 'Adventure', 'Science Fiction']",7.655,19522,170000000,714766572,100402
Gone Girl,2014,"['Mystery', 'Thriller', 'Drama']",7.889,19413,61000000,370890259,210577
The Maze Runner,2014,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",7.192,17689,34000000,348319861,198663
The Imitation Game,2014,"['History', 'Drama', 'Thriller', 'War']",7.99,17634,14000000,233555708,205596
Lucy,2014,"['Action', 'Science Fiction']",6.47,16675,40000000,469058574,240832
The Hunger Games: Mockingjay - Part 1,2014,"['Science Fiction', 'Adventure', 'Thriller']",6.815,16382,125000000,755356711,131631
Big Hero 6,2014,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",7.727,16185,165000000,657870525,177572
Whiplash,2014,"['Drama', 'Music']",8.375,16053,3300000,50307484,244786
X-Men: Days of Future Past,2014,"['Action', 'Adventure', 'Science Fiction']",7.527,15869,250000000,746045700,127585
The Grand Budapest Hotel,2014,"['Comedy', 'Drama']",8.034,15531,30000000,174600318,120467
The Hobbit: The Battle of the Five Armies,2014,"['Action', 'Adventure', 'Fantasy']",7.328,14903,250000000,956019788,122917
Edge of Tomorrow,2014,"['Action', 'Science Fiction']",7.632,14561,178000000,370541256,137113
Ex Machina,2014,"['Drama', 'Science Fiction']",7.571,13832,15000000,36869414,264660
The Amazing Spider-Man 2,2014,"['Action', 'Adventure', 'Science Fiction']",6.524,13829,200000000,708962323,102382
Maleficent,2014,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",7.089,13480,180000000,758539785,102651
American Sniper,2014,"['War', 'Action']",7.417,13344,58800000,542300000,190859
Birdman or (The Unexpected Virtue of Ignorance),2014,"['Drama', 'Comedy']",7.451,13248,18000000,103215094,194662
Divergent,2014,"['Action', 'Adventure', 'Science Fiction']",6.91,13175,85000000,288885818,157350
Fury,2014,"['War', 'Drama', 'Action']",7.54,12567,68000000,211817906,228150
Dawn of the Planet of the Apes,2014,"['Science Fiction', 'Action', 'Drama', 'Thriller']",7.334,11905,170000000,710644566,119450
The Fault in Our Stars,2014,"['Romance', 'Drama']",7.594,11399,14000000,307166834,222935
Nightcrawler,2014,"['Crime', 'Drama', 'Thriller']",7.706,11334,8500000,47425835,242582
The Theory of Everything,2014,"['Drama', 'Romance']",7.838,10880,15000000,123726688,266856
How to Train Your Dragon 2,2014,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",7.676,10112,145000000,621537519,82702
The Equalizer,2014,"['Thriller', 'Action', 'Crime']",7.281,9576,55000000,192330738,156022
Godzilla,2014,"['Action', 'Drama', 'Science Fiction']",6.352,9501,160000000,524978362,124905
Transformers: Age of Extinction,2014,"['Science Fiction', 'Action', 'Adventure']",5.953,8516,210000000,1104054072,91314
22 Jump Street,2014,"['Crime', 'Comedy', 'Action']",6.831,8250,50000000,331333876,187017
The Lego Movie,2014,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",7.422,8199,60000000,470759687,137106
Neighbors,2014,['Comedy'],6.184,7114,18000000,270665134,195589
Teenage Mutant Ninja Turtles,2014,"['Science Fiction', 'Action', 'Adventure', 'Comedy']",5.924,7024,125000000,485004754,98566
Predestination,2014,"['Science Fiction', 'Thriller']",7.42,6827,5500000,4942449,206487
300: Rise of an Empire,2014,"['Action', 'Drama', 'War']",6.114,6767,110000000,337580051,53182
The Purge: Anarchy,2014,"['Horror', 'Thriller']",6.6,6576,9000000,111928365,238636
Noah,2014,"['Drama', 'Adventure']",5.669,6427,125000000,362600000,86834
Annabelle,2014,['Horror'],5.8,6399,6500000,257589952,250546
"Love, Rosie",2014,"['Romance', 'Drama', 'Comedy']",7.814,6390,0,4439431,200727
Dracula Untold,2014,"['Horror', 'Action', 'Fantasy']",6.447,6353,70000000,217124280,49017
The Babadook,2014,"['Drama', 'Horror']",6.528,6233,2000000,10300000,242224
Enemy,2014,"['Thriller', 'Mystery']",6.854,6200,0,3396726,181886
Night at the Museum: Secret of the Tomb,2014,"['Adventure', 'Comedy', 'Fantasy', 'Family']",6.217,6068,127000000,363204635,181533
The Interview,2014,"['Action', 'Comedy']",6.191,6039,44000000,12342632,228967
Taken 3,2014,"['Thriller', 'Action']",6.264,5980,48000000,325800000,260346
RoboCop,2014,"['Science Fiction', 'Action', 'Crime']",5.883,5684,120000000,242688965,97020
Transcendence,2014,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",6.059,5628,100000000,103039258,157353
Non-Stop,2014,"['Action', 'Thriller', 'Mystery']",6.81,5555,50000000,222809600,225574
Boyhood,2014,['Drama'],7.492,5369,4000000,48137666,85350
The Expendables 3,2014,"['Action', 'Adventure', 'Thriller']",6.211,5181,95000000,214657577,138103
Exodus: Gods and Kings,2014,"['Adventure', 'Drama', 'Action']",5.879,4721,140000000,268031828,147441
Need for Speed,2014,"['Action', 'Crime', 'Drama', 'Thriller']",6.429,4559,66000000,203277636,136797
The Giver,2014,"['Drama', 'Science Fiction']",6.556,4542,25000000,66980456,227156
Into the Woods,2014,"['Fantasy', 'Comedy']",5.758,4342,50000000,212902372,224141
Penguins of Madagascar,2014,"['Family', 'Animation', 'Adventure', 'Comedy']",6.53,4340,132000000,373515621,270946
The Judge,2014,['Drama'],7.328,4292,40000000,84419388,205587
Horrible Bosses 2,2014,['Comedy'],6.179,4274,42000000,107645357,227159
A Million Ways to Die in the West,2014,"['Comedy', 'Western']",6.054,4262,40000000,86400000,188161
Unbroken,2014,"['Drama', 'War']",7.425,4258,65000000,163400000,227306
If I Stay,2014,['Drama'],7.362,4256,11000000,78300000,249164
Hercules,2014,"['Action', 'Adventure']",5.796,4227,100000000,244819862,184315
Sex Tape,2014,['Comedy'],5.412,4150,40000000,126069509,225886
Paddington,2014,"['Comedy', 'Adventure', 'Family']",7.113,4042,55000000,326088587,116149
Sin City: A Dame to Kill For,2014,"['Action', 'Crime', 'Thriller']",6.4,4020,65000000,39407616,189
Begin Again,2014,"['Comedy', 'Music', 'Romance', 'Drama']",7.233,3902,8000000,63500000,198277
What We Do in the Shadows,2014,"['Comedy', 'Horror']",7.559,3764,1600000,6300000,246741
"As Above, So Below",2014,"['Horror', 'Thriller']",6.7,3714,5000000,41900000,256274
The Monuments Men,2014,"['War', 'Drama', 'History', 'Action']",6.065,3706,70000000,154984035,152760
Blended,2014,"['Comedy', 'Romance']",6.895,3703,40000000,128000000,232672
Under the Skin,2014,"['Thriller', 'Science Fiction', 'Drama']",6.1,3653,13300000,7229933,97370
Rio 2,2014,"['Animation', 'Adventure', 'Comedy', 'Family']",6.522,3650,103000000,498781117,172385
The Other Woman,2014,"['Comedy', 'Romance']",6.429,3646,40000000,196800000,193610
Wild Tales,2014,"['Drama', 'Thriller', 'Comedy']",7.865,3589,4000000,31478893,265195
Big Eyes,2014,['Drama'],7.0,3559,10000000,28900000,87093
Chef,2014,['Comedy'],7.113,3486,11000000,50440695,212778
Serial (Bad) Weddings,2014,['Comedy'],6.665,3466,13000000,176404493,262391
Unfriended,2014,"['Horror', 'Mystery']",5.538,3448,1000000,64364198,277685
I Origins,2014,"['Science Fiction', 'Drama']",7.575,3354,1000000,481234,244267
Pompeii,2014,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",5.549,3316,100000000,117831631,76649
Dumb and Dumber To,2014,['Comedy'],5.6,3309,40000000,169837010,100042
Coherence,2014,"['Thriller', 'Science Fiction']",7.221,3198,50000,139745,220289
Still Alice,2014,['Drama'],7.472,3186,5000000,44779195,284293
Oculus,2014,['Horror'],6.49,3082,5000000,44459951,157547
Jack Ryan: Shadow Recruit,2014,"['Action', 'Drama', 'Thriller']",6.121,2976,60000000,135500000,137094
A Walk Among the Tombstones,2014,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.328,2925,28000000,58834384,169917
Let's Be Cops,2014,['Comedy'],6.461,2894,17000000,136600000,193893
The Book of Life,2014,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",7.531,2838,50000000,97437106,228326
Locke,2014,"['Drama', 'Thriller']",6.897,2814,2000000,4635300,210479
Mommy,2014,['Drama'],8.2,2790,4900000,3494070,265177
Ouija,2014,['Horror'],5.146,2725,5000000,103600000,242512
That Awkward Moment,2014,"['Comedy', 'Romance']",6.142,2694,8000000,45600000,225565
The Best of Me,2014,"['Drama', 'Romance']",7.5,2649,26000000,35926213,239571
Inherent Vice,2014,"['Drama', 'Mystery', 'Comedy']",6.5,2611,20000000,14810975,171274
Wild,2014,['Drama'],7.006,2602,15000000,52501541,228970
Seventh Son,2014,"['Adventure', 'Fantasy']",5.519,2576,95000000,114178613,68737
The Raid 2,2014,"['Action', 'Crime', 'Thriller']",7.605,2490,4500000,6566916,180299
Mr. Peabody & Sherman,2014,"['Animation', 'Adventure', 'Family']",6.716,2454,145000000,272912430,82703
The Bélier Family,2014,"['Comedy', 'Music', 'Drama']",6.933,2418,11000000,72775689,304410
Foxcatcher,2014,"['Drama', 'Thriller']",6.7,2400,24000000,12096300,87492
"Good Night, and Good Luck.",2005,"['Drama', 'History']",7.072,1057,7000000,54600000,3291
The Queen,2006,"['Drama', 'History']",6.952,1377,15000000,123384128,1165
Frost/Nixon,2008,"['Drama', 'History']",7.273,1243,25000000,27426335,11499
An Education,2009,"['Drama', 'Romance']",6.94,1380,7500000,26100000,24684
Precious,2009,['Drama'],7.32,1707,10000000,47536959,25793
The Kids Are All Right,2010,"['Comedy', 'Drama']",6.612,1546,3500000,34705850,39781
Winter's Bone,2010,"['Drama', 'Mystery']",6.795,1892,2000000,13831503,39013
Beasts of the Southern Wild,2012,"['Drama', 'Fantasy']",6.831,1107,1800000,21107746,84175
Nebraska,2013,"['Drama', 'Adventure']",7.449,1852,12000000,27700000,129670
Philomena,2013,['Drama'],7.3,1665,12000000,100100000,205220
Selma,2014,"['History', 'Drama']",7.4,2271,20000000,66787908,273895
